id,media_type,title,original_title,release_date,vote_average,vote_count,popularity,overview,original_language,genres,poster_url,cast,trailer_url,scraped_at,category,popularity_normalized,rating_normalized,page_batch
1290792,movie,One Spoon of Chocolate,One Spoon of Chocolate,2026-05-01,5.25,4,11.7688,"After serving his country in the Army, Unique is falsely accused of assault and sent to prison. Once released, Unique sets up shop in Ohio to restart his life, linking up with his only surviving relative, Ramsey. There’s something insidious happening in this town, though, as its racist sheriff and his crew of similarly bigoted acolytes all have a knack for violence and share a gruesome secret pertaining to a recent string of missing young Black men. When they set their sights on Unique and turn his life upside down, the former soldier has no choice but to bring the ruckus down on the sheriff and his goons.",en,"Action, Drama, Thriller",https://image.tmdb.org/t/p/w500/ybO8oLgpXRhaPmHI6C2FUpxSRrK.jpg,"Shameik Moore, Blair Underwood, RJ Cyler, Paris Jackson, Emyri Crutchfield, Michael Harney, Harry Goodwins, Johnell Young",https://www.youtube.com/watch?v=eYkhefDTiXk,2026-05-08,new_release,0.018253768410266127,0.525,1
55721,movie,Bridesmaids,Bridesmaids,2011-05-13,6.507,4659,6.5447,"Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",en,"Comedy, Romance",https://image.tmdb.org/t/p/w500/gJtA7hYsBMQ7EM3sPBMUdBfU7a0.jpg,"Kristen Wiig, Maya Rudolph, Rose Byrne, Chris O'Dowd, Melissa McCarthy, Wendi McLendon-Covey, Ellie Kemper, Jill Clayburgh",https://www.youtube.com/watch?v=RyI5ihZNJXU,2026-05-08,new_release,0.010088378030331092,0.6507,1
1455079,movie,"You, Me & Tuscany","You, Me & Tuscany",2026-04-10,4.9,14,6.7335,"When a woman crashes at an empty Italian villa, posing as the owner's fiancée, she discovers an unexpected romance that could transform her life.",en,"Romance, Comedy",https://image.tmdb.org/t/p/w500/mJS0IF7Af3WpPRhSTDT6rGpiLzw.jpg,"Halle Bailey, Regé-Jean Page, Marco Calvani, Lorenzo de Moor, Aziza Scott, Nia Vardalos, Isabella Ferrari, Emanuele Pacca",https://www.youtube.com/watch?v=uYTMroh8pjI,2026-05-08,new_release,0.010383476842323922,0.49000000000000005,1
898704,movie,Desert Warrior,Desert Warrior,2026-04-24,6.0,2,5.4922,"In seventh-century Arabia, Princess Hind defies her fate, refusing to become a concubine to the ruthless Emperor Kisra. Fleeing into the desert with her father, she is hunted by a merciless army and forced to trust a legendary bandit with secrets of his own. Rising from fugitive to fearless warrior, Hind unites warring tribes for a final stand - the Battle of Dhi Qar, a clash that will change history forever.",en,"Action, Drama, History",https://image.tmdb.org/t/p/w500/3JHYiYhOPoME3E5pscYpE4dQfbT.jpg,"Anthony Mackie, Aiysha Hart, Ben Kingsley, Ghassan Massoud, Sharlto Copley, Sami Bouajila, Lamis Ammar, Géza Röhrig",https://www.youtube.com/watch?v=fraAGOuT3sA,2026-05-08,new_release,0.008443295934873193,0.6,1
876792,movie,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,劇場版 転生したらスライムだった件 紅蓮の絆編,2023-01-20,7.4,430,6.5768,"A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!",ja,"Animation, Fantasy, Adventure",https://image.tmdb.org/t/p/w500/xITip9n9uMAUA0TU6niMXU2tbh0.jpg,"Miho Okasaki, Makoto Furukawa, Megumi Toyoguchi, Tomoaki Maeno, Sayaka Senbongi, Mao Ichimichi, Takuya Eguchi, Hochu Otsuka",https://www.youtube.com/watch?v=fG8fUTen5NI,2026-05-08,new_release,0.010138551080463349,0.74,1
1307373,movie,Wasteman,Wasteman,2026-04-17,7.2,36,5.7825,"Taylor's hopes for a fresh start post-parole are jeopardised by cellmate Dee's arrival. As Dee takes Taylor under his wing, a vicious attack tests their bond, forcing Taylor to choose between protecting Dee and his own chances at freedom.",en,"Crime, Drama, Thriller",https://image.tmdb.org/t/p/w500/lKK9ImwpoTCwDZKgYpjIIJCnlf0.jpg,"David Jonsson, Tom Blyth, Alex Hassell, Neil Linpow, Paul Hilton, Corin Silva, Layton Blake, Jack Barker",https://www.youtube.com/watch?v=uaOextY7REM,2026-05-08,new_release,0.008897041618779538,0.72,1
37797,movie,Whisper of the Heart,耳をすませば,1995-12-13,7.948,2266,6.0245,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: ""Seiji Amasawa.""",ja,"Animation, Drama, Family",https://image.tmdb.org/t/p/w500/5FROLD8zpWFs9ja7aYho1uOMJHg.jpg,"Yoko Honna, Issey Takahashi, Takashi Tachibana, Shigeru Muroi, Minami Takayama, Mayumi Izuka, Yorie Yamashita, Keiju Kobayashi",https://www.youtube.com/watch?v=J4lXUZTPAXg,2026-05-08,new_release,0.009275293273982209,0.7948000000000001,1
1242265,movie,Fuze,Fuze,2026-04-24,6.5,17,6.3351,An unexploded WWII bomb is discovered on a busy construction site in the centre of London. Chaos ensues as the military and police begin a mass evacuation against a ticking clock.,en,"Action, Crime, Drama, Thriller",https://image.tmdb.org/t/p/w500/oWehDe6fFR4eUdUMDy4jz6XiinO.jpg,"Aaron Taylor-Johnson, Theo James, Gugu Mbatha-Raw, Elham Ehsas, Sam Worthington, Shaun Mason, Nabil Elouahabi, Honor Swinton Byrne",https://www.youtube.com/watch?v=1aNywiElPSY,2026-05-08,new_release,0.009760768332271259,0.65,1
1363974,movie,That Time I Got Reincarnated as a Slime the Movie: Tears of the Azure Sea,劇場版 転生したらスライムだった件 蒼海の涙編,2026-05-01,5.5,2,5.8631,"After concluding the opening ceremony of the Demon Kingdom Federation Tempest, Rimuru and his companions are invited by the Celestial Emperor Hermesia of the great elven nation – the Magi Dynasty Salion – to visit her private resort island. As the group enjoys their brief vacation, a mysterious woman named Yura appears. A new incident unfolds against the backdrop of the boundless azure sea.",ja,"Animation, Fantasy, Adventure, Comedy",https://image.tmdb.org/t/p/w500/oblkRIWuKTF46CsnLhBiE7Otn3z.jpg,"Miho Okasaki, Mao Ichimichi, Tomoaki Maeno, Makoto Furukawa, Sayaka Senbongi, Hisako Kanemoto, Koichi Domoto, Saori Onishi",https://www.youtube.com/watch?v=0FwonLrjji8,2026-05-08,new_release,0.009023021302289188,0.55,1
1499071,movie,Cold War 1994,寒戰1994,2026-05-08,6.2,5,5.1114,"Flashback to 1994, before Hong Kong’s handover to China. As the Special Branch of the Royal Hong Kong Police Force prepares to disband, the kidnapping of a powerful business tycoon ignites a dangerous covert power struggle within the force. Caught in the conflict are two officers: the passionate and righteous M.B. Lee and the cold-blooded and ambitious Peter Choi. Four formidable factions — the city’s wealthiest family, the Poon’s, the police, the triads, and the British authorities — are drawn into a deadly vortex of ambition, betrayal, and hidden agendas. As old alliances fracture and new ones form, Hong Kong stands on the brink of a seismic power reshuffle that will cast a long shadow into the future.",cn,"Crime, Drama",https://image.tmdb.org/t/p/w500/usscmbtR0OH1BzHp5AKzBLVCAMe.jpg,"Daniel Wu, Terrance Lau Chun-Him, Wu Kang-ren, Gardner Tse Kwan-Ho, Louise Wong Tan-Nei, Fish Liew Chi-Yu, Chow Yun-Fat, Aaron Kwok Fu-Shing",https://www.youtube.com/watch?v=p841tPb6zMY,2026-05-08,new_release,0.007848096636107997,0.62,1
7459,movie,Speed Racer,Speed Racer,2008-05-09,6.341,1749,5.4847,"Speed Racer is a young and brilliant racing driver. When corruption in the racing leagues costs his brother his life, Speed must team up with the police and the mysterious Racer X to bring an end to the corruption and criminal activities.",en,"Family, Action, Adventure, Comedy",https://image.tmdb.org/t/p/w500/fxRIpx9Op9h71q3tvuabx4GryyP.jpg,"Emile Hirsch, Christina Ricci, John Goodman, Susan Sarandon, Matthew Fox, Roger Allam, Paulie Litt, Benno Fürmann",https://www.youtube.com/watch?v=M_RpBi3W1Eo,2026-05-08,new_release,0.008431573259608647,0.6341,1
1168719,movie,Silent Friend,Silent Friend,2026-05-08,7.333,18,5.7134,"On the grounds of a medieval German university town looms an imposing Ginkgo biloba, a tree whose longevity stands in marked contrast to three intimate, human-scaled stories. In 1908, the university’s first female student gains admission into the prestigious botany department, confronting the sexism of both professors and peers. In 1972, amidst counterculture movements, a reserved student finds his attention captured by a fellow housemate and the geranium plant she studies. In 2020, during the COVID-19 pandemic, a neuroscientist from Hong Kong secures the help of a renowned botanist for an experiment on the old ginkgo tree.",de,"Drama, History",https://image.tmdb.org/t/p/w500/r52BdT1QKYBbJv6OJfqJCAdDqfh.jpg,"Tony Leung Chiu-wai, Léa Seydoux, Luna Wedler, Enzo Brumm, Sylvester Groth, Yun Huang, Luca Valentini, Marlene Burow",https://www.youtube.com/watch?v=TaRZnpAmtJk,2026-05-08,new_release,0.008789036704008858,0.7333000000000001,1
1341137,movie,A Great Awakening,A Great Awakening,2026-04-03,8.0,5,6.3661,One of the most defining moments in American history is the story of an unlikely friendship between the Reverend George Whitefield and Benjamin Franklin.,en,"Drama, History",https://image.tmdb.org/t/p/w500/dXeeDRLGpTX1U97lWBAwQeeplsW.jpg,"John Paul Sneed, Jonathan Blair, JT Schaeffer, Josh Bates, Joe Dignoti, Stephen Foster Harris, Zac Johnson, Matt Meyer",https://www.youtube.com/watch?v=H4-rMC88ylQ,2026-05-08,new_release,0.009809222056698048,0.8,1
1669929,movie,The Gold Trail,La huella del oro,2026-04-13,6.6,18,5.8694,"Fafner, a mercenary anti-hero, descends upon a city torn by conflict, relentlessly tracking a trail of coins that will lead him toward his inevitable fate.",es,"Animation, Action, Drama",https://image.tmdb.org/t/p/w500/ldroECj55Ay4Qh4gUlbKEttly4i.jpg,"Mario Castañeda, Jakora Xochitl",,2026-05-08,new_release,0.009032868349511405,0.6599999999999999,2
1595852,movie,Boulevard,Boulevard,2026-05-01,4.5,5,5.2218,"Hasley, a girl with a list of unfulfilled dreams, and Luke, a complex and vulnerable boy marked by a tragic past, find refuge on the boulevard, where they discover whether love can conquer all.",es,"Drama, Romance",https://image.tmdb.org/t/p/w500/6Vh5LgcDh1eKJboeNdzkx4nxWsZ.jpg,"Eve Ryan, Mikel Niso, Luis Zahera, Esther Acebo, Biel Antón, Enzo Oliver, Ainara Helguera, Christian Checa",,2026-05-08,new_release,0.008020654416002108,0.45,2
1390300,movie,Over Your Dead Body,Over Your Dead Body,2026-04-24,6.4,5,4.5973,"A dysfunctional couple head to a remote cabin to ""reconnect"", but each has secret intentions to kill the other.",en,"Comedy, Action, Thriller",https://image.tmdb.org/t/p/w500/l5iroeWTrP9tspGYQonagH7Tcds.jpg,"Jason Segel, Samara Weaving, Timothy Olyphant, Juliette Lewis, Paul Guilfoyle, Keith Jardine, Kayla Jenee Radomski, Nikolai Kinski",https://www.youtube.com/watch?v=pGxKTIegUZ4,2026-05-08,new_release,0.007044546322307609,0.64,2
1650789,movie,The Story of Everything,The Story of Everything,2026-04-30,10.0,1,5.0652,"The Story of Everything is a cinematic exploration of the cosmos that reveals the hidden hand behind our universe. From the precise laws that govern the stars to the intricate patterns found in every living cell, the film traces evidence of intentional design throughout nature. Whether examining distant star-forming clouds or the spiral structure of DNA, we discover a consistent signature woven into the fabric of existence.",en,Documentary,,"Stephen C. Meyer, John Lennox, Peter Thiel, Luke A. Barnes, David Berlinski, Jay Richards, Robert Sheldon, Timothy McGrew",https://www.youtube.com/watch?v=pwL3ZKlwEoc,2026-05-08,new_release,0.007775884956478395,1.0,2
1398655,movie,Blue Film,Blue Film,2026-05-08,0.0,0,9.3672,"Drawn by the promise of easy money and anonymous sex, queer camboy Aaron Eagle is shocked to discover a personal connection with the mysterious stranger who has paid for his company. Over the course of one night, the two men engage in a war of words and emotions as they wrestle with the impact of a tainted and shared past.",en,Drama,https://image.tmdb.org/t/p/w500/7wECL45CnlFWsiadBHwArgVJ1nL.jpg,"Reed Birney, Kieron Moore",https://www.youtube.com/watch?v=oZI8G4lfbgc,2026-05-08,new_release,0.01450001148822176,0.0,2
1451078,movie,Raakaasa,రాకాస,2026-04-03,7.3,7,4.0665,"Returning home after a decade, an NRI chasing romance inadvertently awakens an ancient darkness long feared by his village. As the threat intensifies, love turns deadly and life hangs in the balance.",te,"Fantasy, Comedy",https://image.tmdb.org/t/p/w500/x7zwiuC1HTw5XGZ5JrOwF9uFqRy.jpg,"Sangeeth Shobhan, Nayan Sarika, Raadhya, Vennela Kishore, Getup Srinu, Tanikella Bharani, Ashish Vidhyarthi, Brahmaji",,2026-05-08,new_release,0.006214893518251501,0.73,2
1429348,movie,The Stranger,L'Étranger,2026-04-03,6.8,168,4.2671,"Algiers, 1938. Meursault, a quiet and unassuming employee in his early thirties, attends his mother's funeral without shedding a tear. The next day, he begins a casual affair with Marie, a work colleague. He quickly slips back into his usual routine.",fr,"Drama, Crime",https://image.tmdb.org/t/p/w500/11lx7Isd86SIPeNuWlAPjYTfr57.jpg,"Benjamin Voisin, Rebecca Marder, Pierre Lottin, Denis Lavant, Swann Arlaud, Christophe Malavoy, Nicolas Vaude, Jean-Charles Clichet",https://www.youtube.com/watch?v=gR912kHSOlA,2026-05-08,new_release,0.006528436005993882,0.6799999999999999,2
1243741,movie,Ballistic,Ballistic,2026-04-17,6.0,22,4.0631,"When a soldier's mother discovers the bullet that killed her son in Afghanistan was made at the factory where she works, she sets out on a path of revenge against those responsible.",en,"Thriller, Drama",https://image.tmdb.org/t/p/w500/mTcXNQHnabavseapSfcAKhTnC3V.jpg,"Lena Headey, Hamza Haq, Amybeth McNulty, Jordan Kronis, Enrico Colantoni, Michael Lipka, Amanda Brugel, Kendall Christie",https://www.youtube.com/watch?v=bxvgiEFR774,2026-05-08,new_release,0.006209579238798241,0.6,2
1673393,movie,Krishnavataram Part 1 : The Heart,कृष्णावतारम Part 1 : The Heart,2026-05-07,0.0,0,4.2532,"An epic devotional narrative that reimagines the journey of Lord Krishna, tracing his path from Dwarka to Kurukshetra after parting ways with Radha. As his journey unfolds, it explores his connection with people, his layered personality, and the lessons he imparts about love and life.",hi,"Adventure, Romance, Drama",https://image.tmdb.org/t/p/w500/wOoIJjmSi0vf0qZ4335QolPhOG1.jpg,"Siddharth Gupta, Sushmitha Bhat, Sanskruti Jayana, Nivaashiyni Krishnan, J. Karthik",https://www.youtube.com/watch?v=KIwC1m7etLE,2026-05-08,new_release,0.006506709981170256,0.0,2
1462735,movie,"Two Seasons, Two Strangers",旅と日々,2026-04-24,7.7,11,8.9601,"In summer, Nagisa and Natsuo meet by the sea. Their vacant gazes reflect each other as they exchange awkward words and wade into the rain-drenched ocean. In winter, Li, a screenwriter, travels to a snow-covered village. There, she finds a guesthouse run by Benzo.",ja,Drama,https://image.tmdb.org/t/p/w500/peOymUmbUL3e3x3DJLDNpHbNFNW.jpg,"Shim Eun-kyung, Shinichi Tsutsumi, Yuumi Kawai, Mansaku Takada, Shiro Sano, Yoichiro Saito, Shinichiro Matsuura, Tomomitsu Adachi",https://www.youtube.com/watch?v=lC0xyNHI5fc,2026-05-08,new_release,0.013863704674862224,0.77,2
843342,movie,Hamlet,Hamlet,2026-04-10,5.4,8,3.471,"When Hamlet returns for his father’s funeral, he is stunned to discover his uncle Claudius is marrying his newly widowed mother. Visited by his father’s ghost, Hamlet learns his brutal murder was at the hands of Claudius - and spirals into a quest for vengeance that exposes the rot at the heart of the family’s empire and threatens his own sanity.",en,Drama,https://image.tmdb.org/t/p/w500/7cBh6fWchOJY961A8F1rT98HDdA.jpg,"Riz Ahmed, Morfydd Clark, Timothy Spall, Art Malik, Sheeba Chaddha, Joe Alwyn, Julia Westcott-Hutton, Nina Kumar",https://www.youtube.com/watch?v=mv2iYGYSUtY,2026-05-08,new_release,0.00528411310224658,0.54,2
1171094,movie,Ek Din,एक दिन,2026-05-01,0.0,0,3.5011,"Dino is in love with his colleague Meera but lacks the courage to express his feelings. He finally gets his chance during the company trip. He makes a wish to be with Meera for just one day, and his wish comes true.",hi,"Romance, Drama",https://image.tmdb.org/t/p/w500/jpKXZyWh6WN55UJ3rqkwbzWeD5Q.jpg,"Junaid Khan, Sai Pallavi, Kunal Kapoor, Pragati Mishra, Kavin Dave, Jenifer Emmanuel John, Reshma Shetty, Neha Vyaso",,2026-05-08,new_release,0.005331160105641624,0.0,2
1684737,movie,Ice-Pocalypse,Ice-Pocalypse,2026-04-28,1.5,2,2.6074,A new moon caught in Earth's gravitational pull results in an Ice Age. Scientists and the military must destroy the second moon before it's too late.,en,Action,https://image.tmdb.org/t/p/w500/7m7gQtWzHzazJSXoU5HuBCsxv8U.jpg,"Patrick Labyorteaux, Dakota Herndon, Danielle Titus, Kyrmis J Fernando, Jeff Perkins, Bejo Dohmen, Esmeree Sterling, Sini Hill",https://www.youtube.com/watch?v=YMoeFP1vIgs,2026-05-08,new_release,0.003934286121118368,0.15,2
1220566,movie,Eagles of the Republic,نسور الجمهورية,2026-04-17,6.8,38,3.2591,"George Fahmy, Egypt's most adored actor, is pressured to star in a film commissioned by the highest authorities. He reluctantly accepts and finds himself thrown into the inner circle of power. Like moth drawn to flame, he begins an affair with the mysterious wife of the general overseeing the project.",ar,"Thriller, Drama",https://image.tmdb.org/t/p/w500/f9MzpMfbBL4PknhKqoQpIUdskTl.jpg,"Fares Fares, Lyna Khoudri, Zineb Triki, Amr Waked, Cherien Dabis, Ahmed Khairi, Nael Ali, Sherwan Haji",https://www.youtube.com/watch?v=pbojFNZ3i4E,2026-05-08,new_release,0.0049529084504389516,0.6799999999999999,2
855435,movie,Faces of Death,Faces of Death,2026-04-10,6.8,8,3.2599,"A woman, employed as a website content moderator, comes across a series of violent videos reproducing death scenes from a film.",en,Horror,https://image.tmdb.org/t/p/w500/vPVY3S57lEooBLJCg6KGdMHkUxm.jpg,"Barbie Ferreira, Dacre Montgomery, Josie Totah, Aaron Holliday, Jermaine Fowler, Charli xcx, Kurt Yue, Ash Maeda",https://www.youtube.com/watch?v=bKiX2FBBz54,2026-05-08,new_release,0.004954158869133836,0.6799999999999999,2
1465557,movie,"Our Hero, Balthazar","Our Hero, Balthazar",2026-03-27,0.0,0,3.7895,"Eager to impress his activist crush, a wealthy New York teenager follows an online connection to Texas, where he's convinced he can stop an act of extreme violence.",en,"Drama, Comedy, Thriller",https://image.tmdb.org/t/p/w500/q7Wjuj6ZdjvXXufnwWLFsL4AIhz.jpg,"Jaeden Martell, Asa Butterfield, Jennifer Ehle, Pippa Knowles, Chris Bauer, Anna Baryshnikov, Noah Centineo, Becky Ann Baker",https://www.youtube.com/watch?v=BjmkWI96YLY,2026-05-08,new_release,0.005781936045147617,0.0,2
1292415,movie,Beast,Beast,2026-04-10,6.0,2,3.2385,"MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against it's brutal champion Xavier Grau.",en,"Action, Drama",https://image.tmdb.org/t/p/w500/7NrvUI3vnW8H3rD7ExKcTL7KRcQ.jpg,"Daniel MacPherson, Luke Hemsworth, Russell Crowe, Mojean Aria, Kelly Gale, George Burgess, Nathan Phillips, Sol Nc Carrico",https://www.youtube.com/watch?v=yJN2mJ4uOas,2026-05-08,new_release,0.004920710169045666,0.6,2
1177767,movie,Mile End Kicks,Mile End Kicks,2026-04-17,8.0,1,3.2287,"Grace Pine, a 22-year-old music critic, moves to Montreal to write a book on Alanis Morissette's Jagged Little Pill, but her plans are complicated when she becomes romantically involved with two members of an indie band she is covering and decides to become their publicist.",en,"Comedy, Romance, Music",https://image.tmdb.org/t/p/w500/qq3Q1tsxAxMqP38YTZKl8m5zmA4.jpg,"Barbie Ferreira, Devon Bostick, Stanley Simons, Juliette Gariépy, Robert Naylor, Isaiah Lehtinen, Jay Baruchel, Emily Lê",https://www.youtube.com/watch?v=mzaCmw_VrlI,2026-05-08,new_release,0.004905392540033327,0.8,2
1634949,movie,Lorne,Lorne,2026-04-17,8.0,2,3.3052,"An unprecedented, behind-the-scenes glimpse at the man who built the inimitable empire of comedy, shaping television and culture for generations. The documentary features exclusive footage, archival treasures, and candid interviews with the show’s most iconic cast members and writers including Tina Fey, Maya Rudolph, John Mulaney, Andy Samberg, Conan O’Brien, Chris Rock and many more.",en,Documentary,https://image.tmdb.org/t/p/w500/u1Jdy5JfQpYUFA76hX5qcZyLKXD.jpg,"Lorne Michaels, Tina Fey, Maya Rudolph, John Mulaney, Andy Samberg, Conan O'Brien, Chris Rock, Mike Myers",https://www.youtube.com/watch?v=8jAzm4a5SLo,2026-05-08,new_release,0.005024963827731692,0.8,2
1510583,movie,Rakkhosh,রাক্ষস,2026-04-17,5.5,1,2.9321,"The story about a man pushed to his limits by love and greed, who eventually embraces his darker side to seek justice or revenge in a world filled with ""monsters.""",bn,"Action, Romance",https://image.tmdb.org/t/p/w500/a2fCCiq14zbk7VGyUAgZvqIMxr6.jpg,"Siam Ahmed, Susmita Chatterjee, Shataf Figar, Ali Raj, Samm Bhattacharyya, Abrar Athar, Sadnima Binte Noman, Sujata",https://www.youtube.com/watch?v=CD-kNjIw85E,2026-05-08,new_release,0.004441799808904763,0.55,2
1400357,movie,The Christophers,The Christophers,2026-04-10,6.8,3,2.3263,"The estranged children of a once-famous artist hire a forger to complete his unfinished works so they can be ""discovered"" and sold after his death.",en,"Crime, Comedy",https://image.tmdb.org/t/p/w500/uLRr3sVVqzcexegoCMrhb2AsVZn.jpg,"Michaela Coel, Ian McKellen, Jessica Gunning, James Corden, Ferdy Roberts, Tilly Botsford, Lucy McCormick, Le Fil",https://www.youtube.com/watch?v=42GkXhRVLUQ,2026-05-08,new_release,0.0034949202522031983,0.6799999999999999,2
1364137,movie,Dirty Hands,Dirty Hands,2026-04-24,4.3,5,2.712,"In the underbelly of Chicago, a routine drug deal goes bad for the Denton brothers, Richie and Danny. With a kingpin’s son murdered, a rival gang out for blood, and their own boss trying to clean up their mess, the brothers must fight for their lives if they’re going to survive until morning.",en,"Action, Thriller, Crime",https://image.tmdb.org/t/p/w500/Ab4BIhwZQU2BWeT32QIcsZG2OGZ.jpg,"Patrick Muldoon, Kevin Interdonato, Michael Beach, Denise Richards, Guy Nardulli, Wes McGee, John Wollman, Donald John Volpenhein",https://www.youtube.com/watch?v=Dl1FZPEmapc,2026-05-08,new_release,0.0040977783654745645,0.43,2
1391074,movie,Busboys,Busboys,2026-04-17,4.0,5,2.2672,"A pair of idiot friends believe that if they become waiters, all of their problems will be solved. They aren't entirely wrong, but they aren't entirely right.",en,Comedy,https://image.tmdb.org/t/p/w500/z7aBU98usPaaFymldN6IcYRsHZr.jpg,"David Spade, Theo Von, Bobby Lee, Tim Dillon, Kam Patterson, Casey Rocket, William Montgomery, Jay Pharoah",https://www.youtube.com/watch?v=SEVbq2DvsEQ,2026-05-08,new_release,0.003402545571118579,0.4,2
1419053,movie,ChaO,ChaO,2026-04-10,8.2,5,2.2608,"In a futuristic world where humans and mermaids coexist, the life of mild-mannered office worker Stephan is upended when he is suddenly proposed to by Chao — a princess from the mermaid kingdom. With no time to make sense of what's happening, Stephan soon finds himself living with the unpredictable, wholehearted Chao, and her sincere love begins to break down his emotional barriers.",ja,"Animation, Fantasy, Romance",https://image.tmdb.org/t/p/w500/m723xGi6lyklfsTPdtgEtYJSKcw.jpg,"Ouji Suzuka, Anna Yamada, Kavka Shishido, Yuuichirou Umehara, Kenta Miyake, Shunsei Ōta, Anna Tsuchiya, Kunihiro Kawashima",https://www.youtube.com/watch?v=Cc6VyTu_SH0,2026-05-08,new_release,0.0033925422215595005,0.82,2
